,Peak Frequency,Lower Frequency Bound,Upper Frequency Bound,Frequency Span,Peak Time,Event Onset Time,Event Offset Time,Event Duration,Peak Power,Normalized Peak Power,Trial,Recording Time,Reaction Time,Reach Time,Grip Time,layout,position
932,4,3,5,2,1.1805902951475737,0.5342671335667833,1.502751375687844,0.9684842904,2190.1938352253696,4.232766181375371,193,3783.4331666666667,0.48070000000006985,0.2993666666666286,0.7827666666667028,4,3
933,12,10,15,5,0.39019509754877435,0.2591295647823912,0.6903451725862931,0.43121562929999996,2065.0972170864084,3.4857768436987646,193,3783.4331666666667,0.48070000000006985,0.2993666666666286,0.7827666666667028,4,3
934,12,10,14,4,1.6888444222111054,1.4237118559279638,1.9609804902451224,0.5372686610999999,2038.6673501506014,3.441164601047613,193,3783.4331666666667,0.48070000000006985,0.2993666666666286,0.7827666666667028,4,3
935,2,1,3,2,1.5417708854427212,0.9484742371185592,2.0,1.1885943563999999,2355.781171591723,5.337582540357013,194,3792.9411,0.5144999999997708,0.45183333333352493,0.6251666666667006,4,2
936,4,3,7,4,1.1025512756378189,0.833416708354177,1.8439219609804902,1.010505303,1665.6477389286385,3.219028976353604,194,3792.9411,0.5144999999997708,0.45183333333352493,0.6251666666667006,4,2
937,8,5,10,5,0.38819409704852426,0.2661330665332666,0.512256128064032,0.24612307379999998,1537.5282274858582,3.0601043291726953,194,3792.9411,0.5144999999997708,0.45183333333352493,0.6251666666667006,4,2
938,6,5,8,3,1.249624812406203,1.0175087543771886,1.6298149074537267,0.6123061836,1957.0756608039073,4.253887015692668,195,3817.0680666666667,0.4831666666664205,0.3425000000002001,0.7051000000001295,3,1
939,7,5,9,4,1.1435717858929464,0.9784892446223111,1.3076538269134566,0.3291645987,2275.361897573742,4.704077537280251,195,3817.0680666666667,0.4831666666664205,0.3425000000002001,0.7051000000001295,3,1
940,5,4,6,2,1.2476238119059528,0.9494747373686843,2.0,0.5982991794,1464.0184108725175,3.0810266680081186,196,3826.6982333333335,0.5030666666666548,0.44813333333331684,0.4238000000000284,3,4
941,5,4,6,2,1.2526263131565782,0.9494747373686843,2.0,0.6083041824,1463.858275165759,3.080689662421742,196,3826.6982333333335,0.5030666666666548,0.44813333333331684,0.4238000000000284,3,4
942,5,4,6,2,1.2546273136568282,0.9494747373686843,2.0,0.6123061836,1463.8421093621864,3.0806556414889807,196,3826.6982333333335,0.5030666666666548,0.44813333333331684,0.4238000000000284,3,4
943,5,4,6,2,1.2636318159079538,0.9494747373686843,2.0,0.6303151889999999,1463.3880055356558,3.0796999800101394,196,3826.6982333333335,0.5030666666666548,0.44813333333331684,0.4238000000000284,3,4
944,5,4,6,2,1.7228614307153576,1.0265132566283142,1.9689844922461228,0.9424712825999999,2095.876477475058,4.410771935650109,196,3826.6982333333335,0.5030666666666548,0.44813333333331684,0.4238000000000284,3,4
945,2,1,3,2,0.9764882441220609,0.368184092046023,1.44272136068034,1.0745373221999999,2858.869146528975,6.47744800140673,197,3839.3815,0.6588000000001557,0.3587333333330207,0.45486666666693054,2,3
946,3,1,4,3,1.377688844422211,1.0675337668834417,1.7518759379689843,0.6843422052,2711.3265618456744,5.148892401733413,197,3839.3815,0.6588000000001557,0.3587333333330207,0.45486666666693054,2,3
947,5,3,6,3,0.1310655327663832,0.0,0.4242121060530265,0.5882941763999999,1508.574607642367,3.1747951817463504,197,3839.3815,0.6588000000001557,0.3587333333330207,0.45486666666693054,2,3
948,8,7,10,3,0.9024512256128063,0.5842921460730365,1.0775387693846923,0.49324664789999995,1948.4723021603722,3.8779961372571843,197,3839.3815,0.6588000000001557,0.3587333333330207,0.45486666666693054,2,3
949,9,7,11,4,0.7253626813406703,0.5832916458229114,0.9564782391195598,0.37318661189999996,2425.1387863211507,4.650289900406887,197,3839.3815,0.6588000000001557,0.3587333333330207,0.45486666666693054,2,3
950,10,8,13,5,0.12206103051525762,0.0,0.31515757878939465,0.38819411639999996,2128.426574410996,3.856827883411406,197,3839.3815,0.6588000000001557,0.3587333333330207,0.45486666666693054,2,3
951,3,1,7,6,0.48624312156078037,0.15807903951975988,0.8424212106053026,0.6843422052,10200.754532279438,19.371546106732236,198,3852.2205,0.42210000000022774,0.3876000000000204,0.6594999999997526,4,2
952,3,1,10,9,1.8969484742371183,1.424712356178089,2.0,0.9464732838,3502.9752882713447,6.652257643565568,198,3852.2205,0.42210000000022774,0.3876000000000204,0.6594999999997526,4,2
953,5,1,10,9,0.4212106053026513,0.22511255627813906,0.6373186593296648,0.4122061236,9395.132736216927,19.77205634491234,198,3852.2205,0.42210000000022774,0.3876000000000204,0.6594999999997526,4,2
954,5,1,7,6,1.060530265132566,0.11605802901450725,1.28064032016008,1.1645823491999998,3555.74962047125,7.483074887632427,198,3852.2205,0.42210000000022774,0.3876000000000204,0.6594999999997526,4,2
955,7,5,9,4,1.9479739869934967,1.7518759379689843,2.0,0.3941971182,7887.085125612306,16.305740204919477,198,3852.2205,0.42210000000022774,0.3876000000000204,0.6594999999997526,4,2
956,9,1,11,10,0.44522261130565277,0.3381690845422711,0.576288144072036,0.2381190714,4914.533223188477,9.423792296718897,198,3852.2205,0.42210000000022774,0.3876000000000204,0.6594999999997526,4,2
957,3,2,4,2,1.3206603301650826,0.8964482241120559,1.8139069534767382,0.9174587751,2898.9218085771363,5.505141536046253,200,3876.8793,0.4831333333331713,0.3270666666667239,0.6569666666669036,3,1
958,3,2,4,2,1.3246623311655827,0.8964482241120559,1.8139069534767382,0.9174587751,2898.841275311843,5.504988600902405,200,3876.8793,0.4831333333331713,0.3270666666667239,0.6569666666669036,3,1
959,5,4,7,3,0.5422711355677838,0.30715357678839417,0.7423711855927964,0.43521763049999995,1798.4765754008922,3.7848938575134974,200,3876.8793,0.4831333333331713,0.3270666666667239,0.6569666666669036,3,1
960,8,6,10,4,1.198599299649825,1.0525262631315657,1.3676838419209605,0.31515759449999997,2008.4330995944574,3.997334626482013,200,3876.8793,0.4831333333331713,0.3270666666667239,0.6569666666669036,3,1
961,10,8,13,5,0.3401700850425212,0.13606803401700848,0.45422711355677836,0.3181590954,3317.844690721537,6.012119971554329,200,3876.8793,0.4831333333331713,0.3270666666667239,0.6569666666669036,3,1
962,11,8,13,5,0.3661830915457729,0.21710855427713854,0.4752376188094047,0.25812907739999996,3273.654461172988,5.836602873849007,200,3876.8793,0.4831333333331713,0.3270666666667239,0.6569666666669036,3,1
963,2,1,3,2,1.2786393196598298,0.6663331665832916,1.7628814407203601,1.0965483288,1843.6983609309832,4.177337139654994,201,3889.2044333333333,0.4529333333334762,0.39166666666642413,0.5162000000000262,2,3
964,4,3,5,2,0.4462231115557779,0.15507753876938468,0.8924462231115557,0.7373687211,1555.2022499740078,3.0055821466648864,201,3889.2044333333333,0.4529333333334762,0.39166666666642413,0.5162000000000262,2,3
965,4,2,6,4,1.8089044522261128,1.5817908954477238,2.0,0.45622813679999996,2114.7744307822927,4.087010723839223,201,3889.2044333333333,0.4529333333334762,0.39166666666642413,0.5162000000000262,2,3
966,7,5,8,3,1.2056028014007003,1.0375187593796897,1.7098549274637318,0.6723362016,2012.340346721669,4.160307436135823,201,3889.2044333333333,0.4529333333334762,0.39166666666642413,0.5162000000000262,2,3
967,8,4,10,6,1.0855427713856927,0.9494747373686843,1.2096048024012005,0.260130078,1584.8389717717323,3.154265731101765,201,3889.2044333333333,0.4529333333334762,0.39166666666642413,0.5162000000000262,2,3
968,10,9,12,3,0.671335667833917,0.5142571285642821,0.9034517258629314,0.3891946167,1775.8960639989184,3.218022900116732,201,3889.2044333333333,0.4529333333334762,0.39166666666642413,0.5162000000000262,2,3
969,11,9,24,15,0.7683841920960479,0.5392696348174086,0.8714357178589294,0.3321660996,2015.1262732055916,3.5927713009595146,201,3889.2044333333333,0.4529333333334762,0.39166666666642413,0.5162000000000262,2,3
970,1,1,2,4,1.5887943971985992,0.6053026513256627,2.0,1.9689845903999998,1419.8958986832429,3.04221734107548,202,3898.630166666667,0.484366666666574,0.32696666666652163,0.5363333333334594,2,2
971,4,3,6,3,1.8499249624812404,1.5407703851925962,2.0,0.620310186,3511.697363618707,6.786702437421845,202,3898.630166666667,0.484366666666574,0.32696666666652163,0.5363333333334594,2,2
972,6,4,22,18,0.10205102551275637,0.0,0.2961480740370185,0.390195117,1887.1027108143594,4.101794263546345,202,3898.630166666667,0.484366666666574,0.32696666666652163,0.5363333333334594,2,2
973,8,6,10,4,1.8059029514757377,1.6028014007003502,1.9769884942471234,0.37418711219999995,4047.9431586720657,8.056520955294992,202,3898.630166666667,0.484366666666574,0.32696666666652163,0.5363333333334594,2,2
974,10,8,21,13,0.08904452226113056,0.0,0.24412206103051523,0.31215609359999996,3276.6210691275273,5.937420465764248,202,3898.630166666667,0.484366666666574,0.32696666666652163,0.5363333333334594,2,2
975,1,1,2,4,1.1445722861430714,0.14807403701850924,2.0,1.9949975981999999,2112.1570447760278,4.525430909865479,203,3910.9341666666664,0.47100000000000364,0.2777333333333445,0.6231999999999971,3,1
976,7,4,8,4,1.1495747873936968,1.0025012506253126,1.3326663331665831,0.33016509899999996,1788.0348841025873,3.6965788796715513,203,3910.9341666666664,0.47100000000000364,0.2777333333333445,0.6231999999999971,3,1
977,9,5,55,50,0.6463231615807904,0.5382691345672836,0.7453726863431716,0.20710356209999997,5836.17961976624,11.191082050990472,203,3910.9341666666664,0.47100000000000364,0.2777333333333445,0.6231999999999971,3,1
978,11,9,14,5,0.9364682341170585,0.2661330665332666,1.0855427713856927,0.8194097456999999,2098.465769404484,3.741357399091965,203,3910.9341666666664,0.47100000000000364,0.2777333333333445,0.6231999999999971,3,1
