,Peak Frequency,Lower Frequency Bound,Upper Frequency Bound,Frequency Span,Peak Time,Event Onset Time,Event Offset Time,Event Duration,Peak Power,Normalized Peak Power,Trial,Recording Time,Reaction Time,Reach Time,Grip Time,layout,position
93,15,12,17,5,0.6123061530765382,0.48624312156078037,0.7353676838419209,0.2491245747,8031.589633307429,10.874862630456393,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
94,16,13,19,6,0.9814907453726863,0.9014507253626812,1.0805402701350675,0.1790895537,5530.991893294275,7.262871989125359,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
95,17,12,22,10,1.971985992996498,1.9109554777388693,2.0,0.12406203719999999,3714.412519045117,4.605571043639631,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
96,18,15,22,7,0.20110055027513754,0.1330665332666333,0.5222611305652826,0.3891946167,4228.473299551133,5.006266638504608,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
97,19,15,26,11,0.44222111055527763,0.36918459229614803,0.5002501250625312,0.13106553929999998,5853.3162238087325,6.676756311928821,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
98,24,20,29,9,0.8434217108554276,0.7453726863431716,0.8944472236118058,0.14907454469999998,5267.357188031254,6.496985842653671,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
99,25,21,29,8,0.8344172086043021,0.7423711855927964,0.8894447223611806,0.14707354409999998,5320.658969918262,6.595778264057003,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
100,25,20,29,9,1.1865932966483241,1.1345672836418208,1.2386193096548272,0.10405203119999999,6813.473514418333,8.4463523716159,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
101,28,24,32,8,0.5842921460730365,0.5172586293146573,0.641320660330165,0.12406203719999999,4107.918586635661,5.100573346020658,11,320.80603333333335,0.5783666666666818,0.8564999999999827,0.5627666666666755,4,3
102,14,12,18,6,0.35517758879439715,0.2661330665332666,0.4582291145572786,0.19209605759999998,3942.391167263592,5.761481754676423,12,331.88393333333335,0.7963666666666427,0.4051333333333673,0.9233666666666522,4,2
103,15,12,18,6,0.34217108554277137,0.27013506753376687,0.4432216108054027,0.1730865519,3981.986088331837,5.391653917104405,12,331.88393333333335,0.7963666666666427,0.4051333333333673,0.9233666666666522,4,2
104,18,15,23,8,0.1410705352676338,0.048024012006002995,0.34717358679339666,0.2991495897,2937.9028863580343,3.478306273969359,12,331.88393333333335,0.7963666666666427,0.4051333333333673,0.9233666666666522,4,2
105,18,13,25,12,1.12256128064032,1.0505252626313155,1.1865932966483241,0.13606804079999998,3167.2015740516326,3.7497825939393126,12,331.88393333333335,0.7963666666666427,0.4051333333333673,0.9233666666666522,4,2
106,19,16,24,8,0.16108054027013505,0.07403701850925462,0.3341670835417709,0.260130078,2971.0632621795057,3.389030189110292,12,331.88393333333335,0.7963666666666427,0.4051333333333673,0.9233666666666522,4,2
107,19,15,22,7,1.7268634317158578,1.665832916458229,1.8039019509754877,0.13806904139999998,5716.603996849399,6.520811512542154,12,331.88393333333335,0.7963666666666427,0.4051333333333673,0.9233666666666522,4,2
108,24,20,30,10,1.329664832416208,1.2676338169084542,1.3976988494247122,0.130065039,4169.8592975534675,5.143284545734116,12,331.88393333333335,0.7963666666666427,0.4051333333333673,0.9233666666666522,4,2
109,26,22,30,8,0.48024012006003,0.4052026013006503,0.5342671335667833,0.12906453869999998,2792.1995387647466,3.4861986483736946,12,331.88393333333335,0.7963666666666427,0.4051333333333673,0.9233666666666522,4,2
110,28,22,33,11,1.5037518759379689,1.4657328664332165,1.5437718859429714,0.07803902339999999,3910.5222350027275,4.855477308086457,12,331.88393333333335,0.7963666666666427,0.4051333333333673,0.9233666666666522,4,2
111,15,12,69,57,1.2686343171585792,1.1785892946473235,1.344672336168084,0.1660830498,2366.499845168411,3.2042673874268783,13,357.00643333333335,0.5477333333333263,0.34113333333334594,0.7989666666666722,4,2
112,19,15,22,7,0.2771385692846423,0.1840920460230115,0.35817908954477234,0.17408705219999998,3895.283696470421,4.443269253312114,13,357.00643333333335,0.5477333333333263,0.34113333333334594,0.7989666666666722,4,2
113,20,13,24,11,1.6298149074537267,1.5777888944472236,1.68184092046023,0.10405203119999999,7015.27065078262,8.103304317773999,13,357.00643333333335,0.5477333333333263,0.34113333333334594,0.7989666666666722,4,2
114,21,18,25,7,0.6313156578289144,0.4982491245622811,0.7163581790895447,0.2181090654,7676.287434421006,9.067355364969234,13,357.00643333333335,0.5477333333333263,0.34113333333334594,0.7989666666666722,4,2
115,24,21,28,7,1.0925462731365683,1.0135067533766882,1.167583791895948,0.15407704619999998,4220.520050150088,5.205771705926387,13,357.00643333333335,0.5477333333333263,0.34113333333334594,0.7989666666666722,4,2
116,26,22,30,8,1.472736368184092,1.4157078539269634,1.5597798899449724,0.1440720432,2856.080541033834,3.565957226038159,13,357.00643333333335,0.5477333333333263,0.34113333333334594,0.7989666666666722,4,2
117,27,22,31,9,1.903951975987994,1.7678839419709853,1.9679839919959978,0.20010006,4161.332201312203,5.205969682156215,13,357.00643333333335,0.5477333333333263,0.34113333333334594,0.7989666666666722,4,2
118,28,24,33,9,1.0005002501250624,0.9344672336168084,1.0785392696348173,0.1440720432,6461.108973529975,8.022398575116833,13,357.00643333333335,0.5477333333333263,0.34113333333334594,0.7989666666666722,4,2
119,29,25,42,17,0.9904952476238118,0.9354677338669334,1.073536768384192,0.13806904139999998,6424.645176594954,7.932362621581659,13,357.00643333333335,0.5477333333333263,0.34113333333334594,0.7989666666666722,4,2
120,13,10,19,9,0.8514257128564282,0.7723861930965482,0.9334667333666833,0.1610805483,2280.6679468131993,3.579165054802937,14,370.0521,0.5937999999999874,0.3867000000000189,0.7004000000000019,1,3
121,27,17,32,15,0.6053026513256627,0.5642821410705352,0.6513256628314157,0.08704352609999999,2882.3651957427214,3.605937977556117,14,370.0521,0.5937999999999874,0.3867000000000189,0.7004000000000019,1,3
122,28,24,33,9,0.38219109554777386,0.21210605302651325,0.4932466233116558,0.2811405843,4485.7572125301085,5.569714489811592,14,370.0521,0.5937999999999874,0.3867000000000189,0.7004000000000019,1,3
123,29,21,34,13,1.297648824412206,1.2626313156578288,1.3366683341670835,0.0740370222,4222.7565650200595,5.2137410573943495,14,370.0521,0.5937999999999874,0.3867000000000189,0.7004000000000019,1,3
